match_id,utc_date,competition_code,competition_name,home_team,away_team,target,home_score,away_score,elo_diff,fifa_diff,form_diff,gs_diff,gc_diff,mv_diff,inj_diff,susp_diff,home_adv,h2h_factor,available_squad_diff,availability_pct_diff,starting_xi_value_diff,missing_star_players_diff,match_stage_weight,home_elo_momentum,away_elo_momentum,elo_momentum_diff,home_strength_of_schedule,away_strength_of_schedule,strength_of_schedule_diff,world_cup_matches_played_diff,major_tournament_matches_diff,knockout_matches_diff,home_attack_rating,away_attack_rating,attack_rating_diff,home_defence_rating,away_defence_rating,defence_rating_diff,home_clean_sheet_rate,away_clean_sheet_rate,clean_sheet_rate_diff,home_btts_rate,away_btts_rate,btts_rate_diff,home_injury_count,away_injury_count,home_suspension_count,away_suspension_count,home_injury_market_value_loss,away_injury_market_value_loss,home_group_position,away_group_position,group_position_diff,home_points,away_points,points_diff,goal_difference_diff,home_implied_probability,draw_implied_probability,away_implied_probability,current_minute,time_remaining,current_score_diff,home_red_cards,away_red_cards,red_card_diff,home_avg_rating,away_avg_rating,avg_rating_diff,home_possession,away_possession,possession_diff,home_expected_goals,away_expected_goals,expected_goals_diff,home_attacking_strength,away_attacking_strength,attacking_strength_diff,home_defensive_strength,away_defensive_strength,defensive_strength_diff,home_midfield_control,away_midfield_control,midfield_control_diff,home_goalkeeper_performance,away_goalkeeper_performance,goalkeeper_performance_diff,home_passing_dominance,away_passing_dominance,passing_dominance_diff,home_pressing_intensity,away_pressing_intensity,pressing_intensity_diff,home_set_piece_threat,away_set_piece_threat,set_piece_threat_diff,home_discipline_score,away_discipline_score,discipline_score_diff,home_fatigue_score,away_fatigue_score,fatigue_score_diff,home_substitution_impact,away_substitution_impact,substitution_impact_diff,home_player_availability_score,away_player_availability_score,availability_score_diff,home_injury_impact,away_injury_impact,injury_impact_diff,home_suspension_impact,away_suspension_impact,suspension_impact_diff,home_formation_stability,away_formation_stability,formation_stability_diff,home_momentum_score,away_momentum_score,momentum_score_diff,home_goalkeeper_strength,away_goalkeeper_strength,goalkeeper_strength_diff,home_passing_strength,away_passing_strength,passing_strength_diff,home_recent_form,away_recent_form,recent_form_diff,home_aerial_dominance,away_aerial_dominance,aerial_dominance_diff,home_pressing_strength,away_pressing_strength,pressing_strength_diff,home_defensive_stability,away_defensive_stability,defensive_stability_diff,home_attacking_efficiency,away_attacking_efficiency,attacking_efficiency_diff,home_finishing_quality,away_finishing_quality,finishing_quality_diff,home_set_piece_strength,away_set_piece_strength,set_piece_strength_diff,home_squad_availability,away_squad_availability,squad_availability_diff,home_tactical_stability,away_tactical_stability,tactical_stability_diff,confidence_score
10289,2013-03-24T00:00:00,WCQ,FIFA World Cup qualification,Equatorial Guinea,Cape Verde,0,0,3,-222,-146,0.19999999999999996,0.6,1.2,-73.44999999999999,0.0,0.0,1,0.0,-73.44999999999999,0.0,-103.79,0,0,47.95486549217809,-1.5573895441986547,49.51225503637674,1601.8,1738.4,-136.60000000000014,-8,-14,0,0.9714285714285714,1.0857142857142856,-0.11428571428571421,1.4857142857142858,0.9714285714285714,0.5142857142857143,0.35,0.35,0.0,0.35,0.45,-0.10000000000000003,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.633,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.61,0.45,0.15999999999999998,0.107,0.227,-0.12000000000000001,0.0,0.0,0.0,0.433,0.438,-0.0050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.453,0.623,-0.16999999999999998,0.12,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.492
10290,2013-03-24T00:00:00,WCQ,FIFA World Cup qualification,Ethiopia,Botswana,2,1,0,-16,-8,0.4,0.20000000000000007,-0.40000000000000013,-7.300000000000001,0.0,0.0,1,0.5,-7.300000000000001,0.0,-0.46000000000000085,0,0,51.01153323115555,3.4218254207507712,47.58970781040478,1619.4,1564.0,55.40000000000009,-14,-13,0,1.2571428571428571,0.7714285714285715,0.48571428571428565,1.4,1.6857142857142857,-0.2857142857142858,0.35,0.35,0.0,0.5,0.45,0.04999999999999999,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.247,0.03300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.357,0.643,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.26,0.35,-0.08999999999999997,0.08,0.093,-0.012999999999999998,0.0,0.0,0.0,0.354,0.25,0.10399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.437,-0.03699999999999998,0.08,0.06,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.511
10291,2013-03-24T00:00:00,WCQ,FIFA World Cup qualification,Ghana,Sudan,2,4,0,204,136,1.2,0.6000000000000001,-1.4000000000000001,6.13000000000001,0.0,0.0,1,0.8666666666666667,6.13000000000001,0.0,106.66,0,0,63.540483857257385,-8.97743887137046,72.51792272862784,1631.8,1422.4,209.39999999999986,9,26,0,1.7142857142857142,0.9142857142857143,0.7999999999999999,0.8571428571428571,1.6857142857142857,-0.8285714285714286,0.4,0.25,0.15000000000000002,0.4,0.3,0.10000000000000003,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.247,0.44599999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.525,0.31,0.21500000000000002,0.267,0.093,0.17400000000000002,0.0,0.0,0.0,0.633,0.308,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.437,0.25599999999999995,0.16,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.543
10292,2013-03-24T00:00:00,WCQ,FIFA World Cup qualification,Lesotho,Zambia,1,1,1,-164,-123,0.0,0.6,0.9999999999999999,-44.92999999999999,0.0,0.0,1,0.0,-44.92999999999999,0.0,-7.420000000000002,0,0,-49.2009892917717,14.218071796484022,-63.41906108825572,1315.6,1749.2,-433.60000000000014,-20,-53,0,0.6,0.6285714285714286,-0.02857142857142858,1.6285714285714286,0.5142857142857142,1.1142857142857143,0.35,0.6,-0.25,0.3,0.2,0.09999999999999998,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493,0.787,-0.29400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.435,0.5,-0.065,0.187,0.293,-0.10599999999999998,0.0,0.0,0.0,0.392,0.417,-0.024999999999999967,0.0,0.0,0.0,0.0,0.0,0.0,0.573,0.727,-0.15400000000000003,0.1,0.04,0.060000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.477
10293,2013-03-24T00:00:00,WCQ,FIFA World Cup qualification,Liberia,Uganda,2,2,0,-94,-78,0.19999999999999996,0.19999999999999996,0.8,48.70000000000005,0.0,0.0,1,0.5,48.70000000000005,0.0,44.230000000000004,0,0,32.97902129178822,-13.633036401654818,46.61205769344304,1635.2,1424.8,210.4000000000001,8,13,0,0.9142857142857143,1.0571428571428572,-0.1428571428571429,1.457142857142857,0.9428571428571428,0.5142857142857142,0.45,0.55,-0.10000000000000003,0.4,0.35,0.050000000000000044,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.587,-0.18699999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.47,0.525,-0.05500000000000005,0.16,0.213,-0.05299999999999999,0.0,0.0,0.0,0.446,0.45,-0.0040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.607,-0.06699999999999995,0.12,0.1,0.01999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.485
10294,2013-03-24T00:00:00,WCQ,FIFA World Cup qualification,Mozambique,Guinea,1,0,0,-71,-71,-0.3999999999999999,-0.4,0.0,27.440000000000033,0.0,0.0,1,0.0,27.440000000000033,0.0,-11.309999999999999,0,0,-5.066253859883977,15.06875665135638,-20.13501051124036,1736.4,1669.2,67.20000000000005,-8,-18,0,0.6857142857142857,1.2857142857142858,-0.6000000000000001,1.4285714285714286,1.4,0.028571428571428692,0.35,0.2,0.14999999999999997,0.25,0.6,-0.35,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.24,0.32,-0.08000000000000002,0.12,0.12,0.0,0.0,0.0,0.0,0.308,0.4,-0.09200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.47,0.0,0.06,0.1,-0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.494
10295,2013-03-24T00:00:00,WCQ,FIFA World Cup qualification,Rwanda,Mali,0,1,2,-268,-159,-0.4,-0.3999999999999999,-0.40000000000000013,-130.89999999999992,0.0,0.0,1,0.5,-130.89999999999992,0.0,-123.29,0,0,-24.839182527731964,-0.025219162556568975,-24.813963365175397,1471.8,1703.4,-231.60000000000014,0,-27,0,0.8,1.4857142857142858,-0.6857142857142857,1.7714285714285714,1.2,0.5714285714285714,0.15,0.25,-0.1,0.5,0.55,-0.050000000000000044,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.327,0.15299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.286,1.0,-0.714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.225,0.51,-0.28500000000000003,0.16,0.093,0.067,0.0,0.0,0.0,0.325,0.392,-0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.417,0.10300000000000004,0.08,0.12,-0.039999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.47
10296,2013-03-24T00:00:00,WCQ,FIFA World Cup qualification,Tanzania,Morocco,2,3,1,-524,-177,0.6000000000000001,0.3999999999999999,0.19999999999999996,-180.77000000000004,0.0,0.0,1,0.0,-180.77000000000004,0.0,-170.89999999999998,0,0,29.31964429236422,-104.25097319723433,133.57061748959856,1479.2,1555.4,-76.20000000000005,-18,-43,0,1.0571428571428572,1.0857142857142856,-0.02857142857142847,1.0571428571428572,1.2,-0.1428571428571428,0.3,0.25,0.04999999999999999,0.5,0.5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647,0.633,0.014000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.71,0.56,0.1499999999999999,0.253,0.227,0.025999999999999995,0.0,0.0,0.0,0.608,0.496,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.677,0.623,0.05400000000000005,0.14,0.1,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.512
10297,2013-03-25T00:00:00,FRI,Friendly,Canada,Belarus,0,0,2,366,155,-0.5999999999999999,0.0,1.0,10.819999999999993,0.0,0.0,1,1.0,10.819999999999993,0.0,-18.9,0,0,-20.747618502955554,18.105825803982512,-38.853444306938066,1736.2,1741.6,-5.399999999999864,2,-28,0,1.2857142857142858,0.8571428571428571,0.4285714285714287,1.2285714285714286,1.2571428571428571,-0.02857142857142847,0.65,0.2,0.45,0.25,0.4,-0.15000000000000002,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.433,-0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.214,0.286,-0.07199999999999998,0.0,0.0,0.0,0.957,1.0,-0.04300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.245,0.445,-0.2,0.12,0.147,-0.026999999999999996,0.0,0.0,0.0,0.296,0.458,-0.16200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.503,-0.013000000000000012,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978,1.0,-0.02200000000000002,0.5,0.5,0.0,0.471
10298,2013-03-25T00:00:00,FRI,Friendly,Russia,Brazil,1,1,1,-209,-29,1.0,-0.7999999999999998,-0.6,-1058.85,50.0,0.0,1,0.0,-1008.8499999999999,0.04310047582925314,-664.96,0,0,27.2058043977708,-14.544634485895493,41.75043888366629,1667.8,1910.2,-242.4000000000001,-41,2,0,1.7714285714285714,2.6285714285714286,-0.8571428571428572,0.45714285714285713,0.9714285714285714,-0.5142857142857142,0.65,0.5,0.15000000000000002,0.3,0.45,-0.15000000000000002,0,1,0,0,0.0,50.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847,0.587,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.286,0.714,0.0,0.0,0.0,1.0,0.957,0.04300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.875,0.475,0.4,0.333,0.213,0.12000000000000002,0.0,0.0,0.0,0.783,0.629,0.15400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.797,0.607,0.19000000000000006,0.2,0.28,-0.08000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.928,0.07199999999999995,0.5,0.5,0.0,0.566
10299,2013-03-26T00:00:00,FRI,Friendly,Albania,Lithuania,2,4,1,352,183,0.5999999999999999,-0.19999999999999996,-1.2,121.75000000000003,0.0,0.0,1,0.0,121.75000000000003,0.0,201.87,0,0,25.48236101739408,15.94807203725549,9.53428898013859,1698.6,1452.2,246.39999999999986,2,4,0,0.8857142857142857,0.8285714285714286,0.05714285714285705,1.1142857142857143,1.6,-0.48571428571428577,0.3,0.3,0.0,0.45,0.35,0.10000000000000003,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.293,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.286,0.286,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.57,0.295,0.27499999999999997,0.267,0.107,0.16000000000000003,0.0,0.0,0.0,0.483,0.321,0.16199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.453,0.23999999999999994,0.08,0.1,-0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.545
10300,2013-03-26T00:00:00,WCQ,FIFA World Cup qualification,Algeria,Benin,2,3,1,321,127,-0.7999999999999999,-0.6,0.0,477.18999999999994,0.0,0.0,1,1.0,477.18999999999994,0.0,255.13,0,0,-54.89684301625733,-18.36710586763007,-36.52973714862726,1624.8,1539.0,85.79999999999995,12,27,0,1.1714285714285715,0.9714285714285714,0.20000000000000007,0.9428571428571428,1.4285714285714286,-0.48571428571428577,0.45,0.25,0.2,0.3,0.5,-0.2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.235,0.385,-0.15000000000000002,0.16,0.16,0.0,0.0,0.0,0.0,0.267,0.438,-0.17099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.0,0.04,0.1,-0.060000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.489
10301,2013-03-26T00:00:00,WCQ,FIFA World Cup qualification,Armenia,Czechia,0,0,3,-338,-182,-0.6000000000000001,-0.20000000000000018,0.5999999999999999,-148.67999999999995,0.0,0.0,1,0.0,-148.67999999999995,0.0,-222.82,0,0,25.29599060897354,5.601013040177539,19.694977568796002,1443.0,1602.2,-159.20000000000005,-8,-23,0,1.6,1.2571428571428571,0.34285714285714297,1.2857142857142858,0.8,0.48571428571428577,0.3,0.45,-0.15000000000000002,0.5,0.35,0.15000000000000002,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.693,-0.25999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.286,0.714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.505,0.59,-0.08499999999999996,0.147,0.267,-0.12000000000000002,0.0,0.0,0.0,0.483,0.633,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.503,0.693,-0.18999999999999995,0.14,0.16,-0.01999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.496
10302,2013-03-26T00:00:00,WCQ,FIFA World Cup qualification,Australia,Oman,1,2,2,233,55,-0.5999999999999999,0.6000000000000001,1.2,204.45000000000002,0.0,0.0,1,0.6666666666666666,204.45000000000002,0.0,379.14,0,0,-28.096344171371047,9.91421708957429,-38.01056126094534,1661.4,1534.8,126.60000000000014,2,-3,0,1.8,1.3714285714285714,0.4285714285714286,1.2,0.9142857142857143,0.2857142857142857,0.35,0.4,-0.050000000000000044,0.55,0.5,0.050000000000000044,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.893,-0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.429,0.571,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.53,0.88,-0.35,0.147,0.347,-0.19999999999999998,0.0,0.0,0.0,0.588,0.725,-0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.503,0.813,-0.30999999999999994,0.2,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.46
10303,2013-03-26T00:00:00,WCQ,FIFA World Cup qualification,Azerbaijan,Portugal,0,0,2,-607,-235,0.6,-1.2000000000000002,-1.6,-897.4300000000002,0.0,0.0,1,0.0,-897.4300000000002,0.0,-666.1899999999999,0,0,29.961739504101192,-35.24629505345261,65.2080345575538,1485.4,1668.8,-183.39999999999986,-18,-32,0,0.7428571428571429,1.6571428571428573,-0.9142857142857144,0.9714285714285714,1.3142857142857143,-0.34285714285714286,0.35,0.35,0.0,0.35,0.55,-0.20000000000000007,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787,0.233,0.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.286,0.286,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.585,0.335,0.24999999999999994,0.293,0.067,0.22599999999999998,0.0,0.0,0.0,0.45,0.325,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.383,0.344,0.04,0.16,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.552
10304,2013-03-26T00:00:00,WCQ,FIFA World Cup qualification,Belgium,North Macedonia,2,1,0,301,74,0.5999999999999999,0.3999999999999999,-1.0,456.79000000000013,0.0,0.0,1,1.0,456.79000000000013,0.0,439.18,0,0,11.836150429019725,39.366555242176,-27.530404813156274,1672.8,1766.2,-93.40000000000009,5,10,0,1.8,1.0285714285714285,0.7714285714285716,0.8571428571428571,1.2571428571428571,-0.4,0.35,0.4,-0.050000000000000044,0.6,0.4,0.19999999999999996,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.447,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.286,0.286,0.0,0.0,0.0,0.0,0.957,1.0,-0.04300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.8,0.45,0.35000000000000003,0.28,0.173,0.10700000000000004,0.0,0.0,0.0,0.738,0.55,0.18799999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.557,0.1529999999999999,0.2,0.16,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.978,1.0,-0.02200000000000002,0.5,0.5,0.0,0.542
10305,2013-03-26T00:00:00,WCQ,FIFA World Cup qualification,Bolivia,Argentina,1,1,1,-392,-56,-1.6,-0.8000000000000003,2.1999999999999997,-525.6200000000002,0.0,0.0,1,0.26666666666666666,-525.6200000000002,0.0,-356.90999999999997,0,0,7.472226760876975,17.796748657497876,-10.324521896620901,1769.6,1733.0,36.59999999999991,-18,-18,0,1.1714285714285715,2.3714285714285714,-1.2,1.9142857142857144,0.9428571428571428,0.9714285714285715,0.15,0.3,-0.15,0.55,0.65,-0.09999999999999998,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.74,-0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.286,0.286,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.26,0.9,-0.64,0.013,0.28,-0.267,0.0,0.0,0.0,0.329,0.783,-0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.71,-0.39299999999999996,0.14,0.22,-0.07999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.41
10306,2013-03-26T00:00:00,WCQ,FIFA World Cup qualification,Chile,Uruguay,2,2,0,-119,-18,0.3999999999999999,0.19999999999999996,-1.0,79.55000000000004,0.0,0.0,1,0.4,79.55000000000004,0.0,25.380000000000024,0,0,0.16824144669073426,-14.223125053765905,14.39136650045664,1796.8,1881.2,-84.40000000000009,-13,-13,0,1.3428571428571427,1.4857142857142858,-0.14285714285714302,1.6857142857142857,1.8,-0.11428571428571432,0.2,0.2,0.0,0.55,0.7,-0.1499999999999999,0,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.14,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.286,0.286,0.0,0.0,0.0,0.0,1.0,0.913,0.08699999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.45,0.375,0.07500000000000001,0.147,0.04,0.10699999999999998,0.0,0.0,0.0,0.45,0.308,0.14200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.503,0.35,0.15300000000000002,0.14,0.12,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.957,0.04300000000000004,0.5,0.5,0.0,0.528
