home_team,away_team,aerial_dominance_diff,attack_rating_diff,attacking_efficiency_diff,attacking_strength_diff,availability_pct_diff,availability_score_diff,available_squad_diff,avg_rating_diff,away_aerial_dominance,away_attack_rating,away_attacking_efficiency,away_attacking_strength,away_avg_rating,away_btts_rate,away_clean_sheet_rate,away_defence_rating,away_defensive_stability,away_defensive_strength,away_discipline_score,away_elo_momentum,away_expected_goals,away_fatigue_score,away_finishing_quality,away_formation_stability,away_goalkeeper_performance,away_goalkeeper_strength,away_group_position,away_implied_probability,away_injury_count,away_injury_impact,away_injury_market_value_loss,away_kaggle_attack_rating,away_kaggle_bench_strength,away_kaggle_defense_rating,away_kaggle_discipline_score,away_kaggle_starting_xi_strength,away_kaggle_suspension_risk,away_midfield_control,away_momentum_score,away_passing_dominance,away_passing_strength,away_player_availability_score,away_points,away_possession,away_pressing_intensity,away_pressing_strength,away_recent_form,away_red_cards,away_set_piece_strength,away_set_piece_threat,away_squad_availability,away_strength_of_schedule,away_substitution_impact,away_suspension_count,away_suspension_impact,away_tactical_stability,btts_rate_diff,clean_sheet_rate_diff,confidence_score,current_minute,current_score_diff,defence_rating_diff,defensive_stability_diff,defensive_strength_diff,discipline_score_diff,draw_implied_probability,elo_diff,elo_momentum_diff,expected_goals_diff,fatigue_score_diff,fifa_diff,finishing_quality_diff,form_diff,formation_stability_diff,gc_diff,goal_difference_diff,goalkeeper_performance_diff,goalkeeper_strength_diff,group_position_diff,gs_diff,h2h_factor,home_adv,home_aerial_dominance,home_attack_rating,home_attacking_efficiency,home_attacking_strength,home_avg_rating,home_btts_rate,home_clean_sheet_rate,home_defence_rating,home_defensive_stability,home_defensive_strength,home_discipline_score,home_elo_momentum,home_expected_goals,home_fatigue_score,home_finishing_quality,home_formation_stability,home_goalkeeper_performance,home_goalkeeper_strength,home_group_position,home_implied_probability,home_injury_count,home_injury_impact,home_injury_market_value_loss,home_kaggle_attack_rating,home_kaggle_bench_strength,home_kaggle_defense_rating,home_kaggle_discipline_score,home_kaggle_starting_xi_strength,home_kaggle_suspension_risk,home_midfield_control,home_momentum_score,home_passing_dominance,home_passing_strength,home_player_availability_score,home_points,home_possession,home_pressing_intensity,home_pressing_strength,home_recent_form,home_red_cards,home_set_piece_strength,home_set_piece_threat,home_squad_availability,home_strength_of_schedule,home_substitution_impact,home_suspension_count,home_suspension_impact,home_tactical_stability,inj_diff,injury_impact_diff,kaggle_attack_rating_diff,kaggle_bench_strength_diff,kaggle_defense_rating_diff,kaggle_discipline_score_diff,kaggle_starting_xi_strength_diff,kaggle_suspension_risk_diff,knockout_matches_diff,major_tournament_matches_diff,match_stage_weight,midfield_control_diff,missing_star_players_diff,momentum_score_diff,mv_diff,passing_dominance_diff,passing_strength_diff,points_diff,possession_diff,pressing_intensity_diff,pressing_strength_diff,recent_form_diff,red_card_diff,referee_strictness,set_piece_strength_diff,set_piece_threat_diff,squad_availability_diff,starting_xi_value_diff,strength_of_schedule_diff,substitution_impact_diff,susp_diff,suspension_impact_diff,tactical_stability_diff,time_remaining,world_cup_matches_played_diff,target
South Korea,Germany,0.006000000000000005,-0.9404154454915764,-0.22899999999999998,-0.921,0.04073868973856676,0.0,-530.7499999999999,0.0,0.12,1.7940503430898955,0.481,1.78,0.0,0.5,0.4,0.9863058742253055,0.342,0.42,1.0,3.065241032482858,2.706,0.286,0.449,0.5,0.0,0.37,1,0.333,2,0.0,80.0,0.7408,1.0,0.3347,0.9877,1.0,0.0462,0.89,0.55,0.8,0.872,0.913,6,78.2,0.867,0.674,0.513,0,0.0,0.0,0.849,1856.4,0.0,0,0.0,0.485,0.0,0.0,0.362,0,0,0.470081629952104,-0.08900000000000002,-0.032999999999999974,0.0,0.333,-108,-72.09983582190871,-0.931,0.0,-19,0.017000000000000015,-1.2795823317517865,0.5,0.4219311570815667,-7,0.0,0.013000000000000012,-2,-0.6997386964536845,0.5,0,0.126,0.8536348975983191,0.252,0.859,0.0,0.5,0.4,1.4563875041774095,0.253,0.387,1.0,-69.03459478942585,1.775,0.286,0.466,1.0,0.0,0.383,3,0.333,2,0.0,9.87,0.4535,0.1998,0.5346,0.9544,0.0709,0.0731,0.455,0.06,0.485,0.584,0.913,3,21.8,0.6,0.705,0.098,0,0.0,0.0,0.919,1767.2,0.0,0,0.0,0.807,70.13,0.0,-0.2873,-0.8002,0.19989999999999997,-0.033299999999999996,-0.9291,0.0269,0,-18,0,-0.435,0,-0.49000000000000005,-600.8799999999999,-0.31500000000000006,-0.28800000000000003,-3,-56.400000000000006,-0.267,0.030999999999999917,-0.41500000000000004,0,0.5,0.0,0.0,0.07000000000000006,-474.96,-89.20000000000005,0.0,0,0.0,0.32200000000000006,90,3,2
Panama,Tunisia,0.048,-0.6649786828733166,-0.178,-0.30799999999999994,-0.08842310522908448,0.0,-25.799999999999955,0.0,0.102,1.3475774280193502,0.47,1.109,0.0,0.45,0.25,1.752529817378002,0.05,0.14,1.0,43.50891126326931,0.0,0.357,0.769,0.5,0.0,0.29,4,0.333,3,0.0,36.44,0.3577,0.16,0.5229,0.9958,0.1064,0.0115,0.618,0.1,0.0,0.615,0.87,0,0.0,0.917,0.786,0.129,0,0.0,0.0,0.844,1984.4,0.0,0,0.0,0.587,-0.10000000000000003,0.0,0.468,0,0,1.1940823345103182,-0.013000000000000005,-0.14,0.0,0.333,60,-67.2307632067922,0.0,-0.07100000000000001,22,-0.39,-0.28623051789026865,0.5,1.6388678228176579,6,0.0,-0.03999999999999998,0,-0.8592247620829143,0.5,0,0.15,0.6825987451460336,0.292,0.801,0.0,0.35,0.25,2.94661215188832,0.037,0.0,1.0,-23.7218519435229,0.0,0.286,0.379,1.0,0.0,0.25,4,0.333,3,0.0,47.03,0.4166,0.0741,0.4333,0.9783,0.0513,0.0577,0.61,0.0,0.0,0.604,0.87,0,0.0,0.817,0.75,0.014,0,0.0,0.0,0.833,1965.8,0.0,0,0.0,1.0,-10.590000000000003,0.0,0.05890000000000001,-0.0859,-0.08960000000000001,-0.01750000000000007,-0.055099999999999996,0.046200000000000005,0,-62,0,-0.008000000000000007,0,-0.1,-15.209999999999951,0.0,-0.01100000000000001,0,0.0,-0.10000000000000009,-0.03600000000000003,-0.115,0,0.5,0.0,0.0,-0.01100000000000001,-26.22,-18.600000000000136,0.0,0,0.0,0.41300000000000003,90,14,0
Panama,Tunisia,0.048,-0.6649786828733166,-0.178,-0.30799999999999994,-0.08842310522908448,0.0,-25.799999999999955,0.0,0.102,1.3475774280193502,0.47,1.109,0.0,0.45,0.25,1.752529817378002,0.05,0.14,1.0,43.50891126326931,2.852,0.357,0.769,0.5,0.0,0.29,4,0.333,3,0.0,36.44,0.3577,0.16,0.5229,0.9958,0.1064,0.0115,0.838,0.1,0.767,0.615,0.87,0,71.8,0.933,0.786,0.129,0,0.0,0.0,0.844,1984.4,0.0,0,0.0,0.587,-0.10000000000000003,0.0,0.445,0,0,1.1940823345103182,-0.013000000000000005,-0.14,0.0,0.333,60,-67.2307632067922,-2.161,-0.07100000000000001,22,-0.39,-0.28623051789026865,0.5,1.6388678228176579,6,0.0,-0.03999999999999998,0,-0.8592247620829143,0.5,0,0.15,0.6825987451460336,0.292,0.801,0.0,0.35,0.25,2.94661215188832,0.037,0.0,1.0,-23.7218519435229,0.691,0.286,0.379,1.0,0.0,0.25,4,0.333,3,0.0,47.03,0.4166,0.0741,0.4333,0.9783,0.0513,0.0577,0.478,0.0,0.502,0.604,0.87,0,28.2,1.0,0.75,0.014,0,0.0,0.0,0.833,1965.8,0.0,0,0.0,1.0,-10.590000000000003,0.0,0.05890000000000001,-0.0859,-0.08960000000000001,-0.01750000000000007,-0.055099999999999996,0.046200000000000005,0,-62,0,-0.36,0,-0.1,-15.209999999999951,-0.265,-0.01100000000000001,0,-43.599999999999994,0.06699999999999995,-0.03600000000000003,-0.115,0,0.5,0.0,0.0,-0.01100000000000001,-26.22,-18.600000000000136,0.0,0,0.0,0.41300000000000003,90,14,0
England,Belgium,-0.018000000000000002,-0.6060766508955231,0.06099999999999994,0.32200000000000006,-0.17665053354205862,-0.04300000000000004,606.5799999999998,0.0,0.078,3.3214286605389214,0.931,1.678,0.0,0.5,0.5,0.7442845891047086,0.601,0.74,1.0,48.73937171407834,0.965,0.357,0.782,0.5,0.0,0.53,1,0.333,2,0.0,0.0,0.5694,1.0,0.3031,0.9754,0.6806,0.0462,0.764,1.0,0.691,0.758,0.913,5,54.9,0.767,0.775,1.0,0,0.0,0.0,0.957,1707.8,0.0,0,0.0,0.725,-0.04999999999999999,0.0,0.509,0,0,-0.05041824149330154,-0.16899999999999998,-0.16700000000000004,0.0,0.333,172,-38.928929491682304,0.2360000000000001,-0.07100000000000001,12,0.08799999999999997,0.0,0.5,0.11171400778639162,0,0.0,-0.09300000000000003,0,0.35527730916430045,1.0,0,0.06,2.7153520096433983,0.992,2.0,0.0,0.45,0.5,0.6938663476114071,0.432,0.573,1.0,9.810442222396036,1.201,0.286,0.87,1.0,0.0,0.437,1,0.333,3,0.0,246.0,0.7047,1.0,0.4644,0.9905,1.0,0.0346,0.703,1.0,0.657,0.811,0.87,7,45.1,0.467,0.639,1.0,0,0.0,0.0,0.78,1703.6,0.0,0,0.0,0.925,-246.0,0.0,0.13529999999999998,0.0,0.1613,0.015100000000000002,0.3194,-0.0116,0,10,0,-0.061000000000000054,2,0.0,852.5799999999998,-0.03399999999999992,0.05300000000000005,2,-9.799999999999997,-0.3,-0.136,0.0,0,0.5,0.0,0.0,-0.17699999999999994,472.86,-4.2000000000000455,0.0,0,0.0,0.20000000000000007,90,7,0
Senegal,Colombia,-0.06,-0.20827176417462656,0.14800000000000002,0.254,-0.06507367717430157,-0.08699999999999997,-31.529999999999944,0.0,0.21,1.7108806703718846,0.507,1.123,0.0,0.4,0.5,0.8201116057415795,0.487,0.693,1.0,-32.39386411484701,0.285,0.286,0.837,1.0,0.0,0.517,1,0.333,1,0.0,2.03,0.6034,0.807,0.4448,0.9826,0.4149,0.0462,0.666,0.64,0.677,0.662,0.957,7,55.9,0.567,0.81,0.482,0,0.0,0.0,0.976,1821.0,0.0,0,0.0,0.76,0.09999999999999998,0.0,0.487,0,0,0.18836790167131923,-0.10499999999999998,-0.25999999999999995,0.0,0.333,-115,27.029856294884368,0.07600000000000001,0.0,-11,-0.11099999999999999,-0.12313503181021868,-0.5,0.7938124981332089,-1,0.0,-0.12,-2,-0.043092015786740934,0.16666666666666666,0,0.15,1.502608906197258,0.655,1.377,0.0,0.5,0.5,1.0084795074128987,0.382,0.433,1.0,-5.3640078199626435,0.361,0.286,0.726,0.5,0.0,0.397,3,0.333,3,0.0,18.509999999999998,0.6473,1.0,0.4454,0.9908,0.7102,0.0346,0.544,0.62,0.563,0.575,0.87,3,44.1,1.0,0.745,0.595,0,0.0,0.0,0.889,1844.6,0.0,0,0.0,0.65,-16.479999999999997,0.0,0.04389999999999994,0.19299999999999995,0.0006000000000000449,0.008199999999999985,0.29530000000000006,-0.0116,0,21,0,-0.122,0,-0.020000000000000018,-15.049999999999926,-0.1140000000000001,-0.08700000000000008,-4,-11.799999999999997,0.43300000000000005,-0.06500000000000006,0.11299999999999999,0,0.5,0.0,0.0,-0.08699999999999997,-22.079999999999984,23.59999999999991,0.0,0,0.0,-0.10999999999999999,90,-47,0
Senegal,Colombia,-0.06,-0.20827176417462656,0.14800000000000002,0.254,-0.06507367717430157,-0.08699999999999997,-31.529999999999944,0.0,0.21,1.7108806703718846,0.507,1.123,0.0,0.4,0.5,0.8201116057415795,0.487,0.693,1.0,-32.39386411484701,0.0,0.286,0.837,1.0,0.0,0.517,1,0.333,1,0.0,2.03,0.6034,0.807,0.4448,0.9826,0.4149,0.0462,0.66,0.64,0.0,0.662,0.957,7,0.0,0.983,0.81,0.482,0,0.0,0.0,0.976,1821.0,0.0,0,0.0,0.76,0.09999999999999998,0.0,0.476,0,0,0.18836790167131923,-0.10499999999999998,-0.25999999999999995,0.0,0.333,-115,27.029856294884368,0.0,0.0,-11,-0.11099999999999999,-0.12313503181021868,-0.5,0.7938124981332089,-1,0.0,-0.12,-2,-0.043092015786740934,0.16666666666666666,0,0.15,1.502608906197258,0.655,1.377,0.0,0.5,0.5,1.0084795074128987,0.382,0.433,1.0,-5.3640078199626435,0.0,0.286,0.726,0.5,0.0,0.397,3,0.333,3,0.0,18.509999999999998,0.6473,1.0,0.4454,0.9908,0.7102,0.0346,0.583,0.62,0.0,0.575,0.87,3,0.0,0.8,0.745,0.595,0,0.0,0.0,0.889,1844.6,0.0,0,0.0,0.65,-16.479999999999997,0.0,0.04389999999999994,0.19299999999999995,0.0006000000000000449,0.008199999999999985,0.29530000000000006,-0.0116,0,21,0,-0.07700000000000007,0,-0.020000000000000018,-15.049999999999926,0.0,-0.08700000000000008,-4,0.0,-0.18299999999999994,-0.06500000000000006,0.11299999999999999,0,0.5,0.0,0.0,-0.08699999999999997,-22.079999999999984,23.59999999999991,0.0,0,0.0,-0.10999999999999999,90,-47,0
Uruguay,Portugal,-0.020000000000000004,0.19702703478855343,0.21499999999999997,0.534,0.10806307313800045,0.0,-627.5899999999997,0.0,0.116,1.6075386725626597,0.482,1.257,0.0,0.45,0.5,1.0237549887567716,0.419,0.587,1.0,15.82249264687511,0.996,0.357,0.656,1.0,0.0,0.463,2,0.333,2,0.0,96.63,0.5771,1.0,0.6682,0.983,1.0,0.0462,0.792,0.66,0.745,0.671,0.913,5,70.0,0.8,0.693,0.551,0,0.0,0.0,0.833,1990.2,0.0,0,0.0,0.866,0.0,0.0,0.57,0,0,-0.5553392574927921,0.448,0.41300000000000003,0.0,0.333,-131,29.98324362671604,-0.52,0.0,-21,0.008000000000000007,1.300794511958424,0.0,-0.908099752150895,-6,0.0,0.187,-1,1.0430920157867414,0.5,0,0.096,1.8045657073512131,0.697,1.791,0.0,0.45,0.5,0.4684157312639795,0.867,1.0,1.0,45.80573627359115,0.476,0.357,0.664,1.0,0.0,0.65,3,0.333,2,0.0,0.0,0.7259,0.8405,0.3833,0.9778,0.4614,0.0577,0.462,1.0,0.491,0.748,0.913,2,30.0,1.0,0.776,1.0,0,0.0,0.0,0.957,1763.8,0.0,0,0.0,0.811,96.63,0.0,0.14880000000000004,-0.15949999999999998,-0.28490000000000004,-0.005199999999999982,-0.5386,0.011500000000000003,0,-23,0,-0.33,-1,0.33999999999999997,-724.2199999999998,-0.254,0.07699999999999996,-3,-40.0,0.19999999999999996,0.08300000000000007,0.44899999999999995,0,0.5,0.0,0.0,0.124,-481.2199999999999,-226.4000000000001,0.0,0,0.0,-0.05499999999999994,90,36,2
Uruguay,Portugal,-0.020000000000000004,0.19702703478855343,0.21499999999999997,0.534,0.10806307313800045,0.0,-627.5899999999997,0.0,0.116,1.6075386725626597,0.482,1.257,0.0,0.45,0.5,1.0237549887567716,0.419,0.587,1.0,15.82249264687511,0.0,0.357,0.656,1.0,0.0,0.463,2,0.333,2,0.0,96.63,0.5771,1.0,0.6682,0.983,1.0,0.0462,0.671,0.66,0.0,0.671,0.913,5,0.0,0.667,0.693,0.551,0,0.0,0.0,0.833,1990.2,0.0,0,0.0,0.866,0.0,0.0,0.6,0,0,-0.5553392574927921,0.448,0.41300000000000003,0.0,0.333,-131,29.98324362671604,0.0,0.0,-21,0.008000000000000007,1.300794511958424,0.0,-0.908099752150895,-6,0.0,0.187,-1,1.0430920157867414,0.5,0,0.096,1.8045657073512131,0.697,1.791,0.0,0.45,0.5,0.4684157312639795,0.867,1.0,1.0,45.80573627359115,0.0,0.357,0.664,1.0,0.0,0.65,3,0.333,2,0.0,0.0,0.7259,0.8405,0.3833,0.9778,0.4614,0.0577,0.738,1.0,0.0,0.748,0.913,2,0.0,0.889,0.776,1.0,0,0.0,0.0,0.957,1763.8,0.0,0,0.0,0.811,96.63,0.0,0.14880000000000004,-0.15949999999999998,-0.28490000000000004,-0.005199999999999982,-0.5386,0.011500000000000003,0,-23,0,0.06699999999999995,-1,0.33999999999999997,-724.2199999999998,0.0,0.07699999999999996,-3,0.0,0.22199999999999998,0.08300000000000007,0.44899999999999995,0,0.5,0.0,0.0,0.124,-481.2199999999999,-226.4000000000001,0.0,0,0.0,-0.05499999999999994,90,36,2
France,Argentina,-0.023999999999999994,-0.1340606217599214,-0.0050000000000000044,-0.08699999999999997,-0.10694370381912632,-0.04400000000000004,305.21000000000026,0.0,0.12,1.4209479642259157,0.431,1.311,0.0,0.4,0.4,1.5894943966445716,0.233,0.28,1.0,-63.671519532486045,0.0,0.286,0.507,0.333,0.0,0.33,1,0.333,3,0.0,62.19,0.5536,1.0,0.3083,0.9917,1.0,0.0231,0.823,0.64,0.0,0.835,0.87,9,0.0,0.767,0.731,0.433,0,0.0,0.0,0.818,1798.4,0.0,0,0.0,0.396,0.09999999999999998,0.09999999999999998,0.54,0,0,-1.0730178919480406,0.511,0.613,0.0,0.333,26,58.26296374857379,0.0,0.0,1,-0.010000000000000009,0.26341871244730575,0.334,-1.5703542399557344,1,0.0,0.26699999999999996,0,-0.5646380236801112,0.0,0,0.096,1.2868873424659943,0.426,1.224,0.0,0.5,0.5,0.516476504696531,0.744,0.893,1.0,-5.408555783912255,0.0,0.286,0.497,0.667,0.0,0.597,1,0.333,3,0.0,229.78,0.7,1.0,0.512,0.9967,1.0,0.0115,0.732,0.7,0.0,0.742,0.826,9,0.0,0.889,0.776,0.712,0,0.0,0.0,0.758,1768.6,0.0,1,0.043,0.589,-167.59,0.0,0.14639999999999997,0.0,0.2037,0.0050000000000000044,0.0,-0.0116,0,2,0,-0.09099999999999997,1,0.05999999999999994,472.8000000000002,0.0,-0.09299999999999997,0,0.0,0.122,0.04500000000000004,0.27899999999999997,0,0.5,0.0,0.0,-0.05999999999999994,113.77999999999997,-29.800000000000182,0.0,0.0,0.043,0.19299999999999995,90,-52,2
France,Argentina,-0.023999999999999994,-0.1340606217599214,-0.0050000000000000044,-0.08699999999999997,-0.10694370381912632,-0.04400000000000004,305.21000000000026,0.0,0.12,1.4209479642259157,0.431,1.311,0.0,0.4,0.4,1.5894943966445716,0.233,0.28,1.0,-63.671519532486045,1.447,0.286,0.507,0.333,0.0,0.33,1,0.333,3,0.0,62.19,0.5536,1.0,0.3083,0.9917,1.0,0.0231,0.755,0.64,0.721,0.835,0.87,9,62.3,0.833,0.731,0.433,0,0.0,0.0,0.818,1798.4,0.0,0,0.0,0.396,0.09999999999999998,0.09999999999999998,0.533,0,0,-1.0730178919480406,0.511,0.613,0.0,0.333,26,58.26296374857379,0.19099999999999984,0.0,1,-0.010000000000000009,0.26341871244730575,0.334,-1.5703542399557344,1,0.0,0.26699999999999996,0,-0.5646380236801112,0.0,0,0.096,1.2868873424659943,0.426,1.224,0.0,0.5,0.5,0.516476504696531,0.744,0.893,1.0,-5.408555783912255,1.638,0.286,0.497,0.667,0.0,0.597,1,0.333,3,0.0,229.78,0.7,1.0,0.512,0.9967,1.0,0.0115,0.587,0.7,0.602,0.742,0.826,9,37.7,1.0,0.776,0.712,0,0.0,0.0,0.758,1768.6,0.0,1,0.043,0.589,-167.59,0.0,0.14639999999999997,0.0,0.2037,0.0050000000000000044,0.0,-0.0116,0,2,0,-0.16800000000000004,1,0.05999999999999994,472.8000000000002,-0.119,-0.09299999999999997,0,-24.599999999999994,0.16700000000000004,0.04500000000000004,0.27899999999999997,0,0.5,0.0,0.0,-0.05999999999999994,113.77999999999997,-29.800000000000182,0.0,0.0,0.043,0.19299999999999995,90,-52,2
Brazil,Mexico,0.0,0.8203836068862582,0.245,0.268,-0.06405704004366741,-0.04400000000000004,854.74,0.0,0.112,1.0599408866816962,0.399,1.547,0.0,0.45,0.4,1.0957126183848687,0.354,0.54,1.0,-22.843532340214143,0.0,0.357,0.4,1.0,0.0,0.45,1,0.333,3,0.0,4.65,0.4964,0.8192,0.3552,0.9812,0.2426,0.0231,0.68,0.53,0.0,0.673,0.87,9,0.0,0.922,0.789,0.485,0,0.0,0.0,0.93,1808.2,0.0,0,0.0,0.963,-0.2,0.35,0.57,0,0,-0.8900625100739086,0.396,0.353,0.0,0.333,69,47.91456153885643,0.0,0.0,3,0.19799999999999995,1.0747264921487294,-0.33299999999999996,-1.2809807520211374,0,0.0,0.14699999999999996,0,1.0805094664299695,0.6666666666666666,0,0.112,1.8803244935679544,0.644,1.815,0.0,0.25,0.75,0.20565010831096014,0.75,0.893,1.0,25.071029198642286,0.0,0.357,0.598,0.667,0.0,0.597,1,0.333,4,0.0,100.0,0.6844,1.0,0.3217,0.9746,1.0,0.1231,0.828,0.96,0.0,0.847,0.826,7,0.0,0.9,0.78,0.908,0,0.0,0.0,0.813,1755.6,0.0,0,0.0,0.779,-95.35,0.0,0.188,0.18079999999999996,-0.03350000000000003,-0.006599999999999939,0.7574,0.1,0,7,0,0.1479999999999999,0,0.42999999999999994,950.0899999999999,0.0,0.17399999999999993,-2,0.0,-0.02200000000000002,-0.009000000000000008,0.42300000000000004,0,0.5,0.0,0.0,-0.1170000000000001,711.45,-52.600000000000136,0.0,0,0.0,-0.18399999999999994,90,7,2
Brazil,Mexico,0.0,0.8203836068862582,0.245,0.268,-0.06405704004366741,-0.04400000000000004,854.74,0.0,0.112,1.0599408866816962,0.399,1.547,0.0,0.45,0.4,1.0957126183848687,0.354,0.54,1.0,-22.843532340214143,0.583,0.357,0.4,1.0,0.0,0.45,1,0.333,3,0.0,4.65,0.4964,0.8192,0.3552,0.9812,0.2426,0.0231,0.665,0.53,0.667,0.673,0.87,9,50.4,0.833,0.789,0.485,0,0.0,0.0,0.93,1808.2,0.0,0,0.0,0.963,-0.2,0.35,0.566,0,0,-0.8900625100739086,0.396,0.353,0.0,0.333,69,47.91456153885643,2.737,0.0,3,0.19799999999999995,1.0747264921487294,-0.33299999999999996,-1.2809807520211374,0,0.0,0.14699999999999996,0,1.0805094664299695,0.6666666666666666,0,0.112,1.8803244935679544,0.644,1.815,0.0,0.25,0.75,0.20565010831096014,0.75,0.893,1.0,25.071029198642286,3.32,0.357,0.598,0.667,0.0,0.597,1,0.333,4,0.0,100.0,0.6844,1.0,0.3217,0.9746,1.0,0.1231,0.644,0.96,0.647,0.847,0.826,7,49.6,1.0,0.78,0.908,0,0.0,0.0,0.813,1755.6,0.0,0,0.0,0.779,-95.35,0.0,0.188,0.18079999999999996,-0.03350000000000003,-0.006599999999999939,0.7574,0.1,0,7,0,-0.02100000000000002,0,0.42999999999999994,950.0899999999999,-0.020000000000000018,0.17399999999999993,-2,-0.7999999999999972,0.16700000000000004,-0.009000000000000008,0.42300000000000004,0,0.5,0.0,0.0,-0.1170000000000001,711.45,-52.600000000000136,0.0,0,0.0,-0.18399999999999994,90,7,2
Belgium,Japan,-0.048,1.7690977189359534,0.374,0.2809999999999999,0.0,0.0,280.0100000000002,0.0,0.156,1.192482932937207,0.528,1.232,0.0,0.55,0.15,1.4008849601267028,0.284,0.373,1.0,-42.96363582246918,0.694,0.286,0.626,0.667,0.0,0.357,2,0.333,2,0.0,0.0,0.4989,0.8942,0.3604,0.9875,0.4305,0.0462,0.638,0.24,0.61,0.753,0.913,5,40.6,0.6,0.747,0.417,0,0.0,0.0,0.957,1830.0,0.0,0,0.0,0.658,-0.050000000000000044,0.35,0.607,0,0,-0.7602732775540336,0.305,0.367,0.0,0.333,-33,105.6036953625651,2.224,0.0,-4,0.20099999999999996,2.2638435117216877,0.0,-0.7511869327529594,0,0.0,0.17300000000000004,1,2.067980374449815,0.4444444444444444,0,0.108,2.9615806518731604,0.902,1.513,0.0,0.5,0.5,0.6406116825726692,0.589,0.74,1.0,62.640059540095926,2.918,0.286,0.827,0.667,0.0,0.53,1,0.333,2,0.0,0.0,0.5694,1.0,0.3031,0.9754,0.6806,0.0462,0.795,1.0,0.711,0.764,0.913,5,59.4,0.433,0.76,1.0,0,0.0,0.0,0.957,1746.8,0.0,0,0.0,0.614,0.0,0.0,0.07050000000000001,0.1058,-0.05730000000000002,-0.0121,0.2501,0.0,0,-7,0,0.15700000000000003,0,0.76,280.0100000000002,0.10099999999999998,0.01100000000000001,0,18.799999999999997,-0.16699999999999998,0.013000000000000012,0.583,0,0.5,0.0,0.0,0.0,253.79999999999998,-83.20000000000005,0.0,0,0.0,-0.04400000000000004,90,-14,2
Belgium,Japan,-0.048,1.7690977189359534,0.374,0.2809999999999999,0.0,0.0,280.0100000000002,0.0,0.156,1.192482932937207,0.528,1.232,0.0,0.55,0.15,1.4008849601267028,0.284,0.373,1.0,-42.96363582246918,0.0,0.286,0.626,0.667,0.0,0.357,2,0.333,2,0.0,0.0,0.4989,0.8942,0.3604,0.9875,0.4305,0.0462,0.743,0.24,0.0,0.753,0.913,5,0.0,0.811,0.747,0.417,0,0.0,0.0,0.957,1830.0,0.0,0,0.0,0.658,-0.050000000000000044,0.35,0.602,0,0,-0.7602732775540336,0.305,0.367,0.0,0.333,-33,105.6036953625651,0.0,0.0,-4,0.20099999999999996,2.2638435117216877,0.0,-0.7511869327529594,0,0.0,0.17300000000000004,1,2.067980374449815,0.4444444444444444,0,0.108,2.9615806518731604,0.902,1.513,0.0,0.5,0.5,0.6406116825726692,0.589,0.74,1.0,62.640059540095926,0.0,0.286,0.827,0.667,0.0,0.53,1,0.333,2,0.0,0.0,0.5694,1.0,0.3031,0.9754,0.6806,0.0462,0.757,1.0,0.0,0.764,0.913,5,0.0,0.844,0.76,1.0,0,0.0,0.0,0.957,1746.8,0.0,0,0.0,0.614,0.0,0.0,0.07050000000000001,0.1058,-0.05730000000000002,-0.0121,0.2501,0.0,0,-7,0,0.014000000000000012,0,0.76,280.0100000000002,0.0,0.01100000000000001,0,0.0,0.03299999999999992,0.013000000000000012,0.583,0,0.5,0.0,0.0,0.0,253.79999999999998,-83.20000000000005,0.0,0,0.0,-0.04400000000000004,90,-14,2
Sweden,Switzerland,0.048000000000000015,-0.570509570854258,0.02300000000000002,0.33000000000000007,0.0,0.0,-13.15999999999994,0.0,0.092,1.8702533908272,0.523,1.192,0.0,0.4,0.55,1.0387572551958983,0.249,0.373,1.0,32.379797894234315,0.0,0.429,0.854,1.0,0.0,0.357,1,0.333,2,0.0,0.0,0.6926,1.0,0.3736,0.9875,0.4914,0.0346,0.726,0.66,0.0,0.734,0.913,7,0.0,0.9,0.779,0.538,0,0.0,0.0,0.957,1780.4,0.0,0,0.0,0.931,0.0,-0.050000000000000044,0.535,0,0,-0.37506159500507485,0.41400000000000003,0.474,0.0,0.333,-175,-26.098779678373173,0.0,0.0,-25,-0.368,0.023986631404906422,0.0,-1.0519814447113833,-4,0.0,0.22599999999999998,-2,-0.5838518171996732,0.6666666666666666,0,0.14,1.299743819972942,0.546,1.522,0.0,0.4,0.5,0.6636956601908235,0.663,0.847,1.0,6.281018215861143,0.0,0.429,0.486,1.0,0.0,0.583,3,0.333,2,0.0,0.0,0.5369,0.9304,0.5667,0.9844,0.7194,0.0577,0.497,0.65,0.0,0.489,0.913,4,0.0,0.711,0.711,0.617,0,0.0,0.0,0.957,1837.0,0.0,0,0.0,0.963,0.0,0.0,-0.15569999999999995,-0.0696,0.1931,-0.0030999999999999917,0.22800000000000004,0.023100000000000002,0,18,0,-0.22899999999999998,0,-0.010000000000000009,-13.15999999999994,0.0,-0.245,-3,0.0,-0.18900000000000006,-0.06800000000000006,0.07899999999999996,0,0.5,0.0,0.0,0.0,-14.129999999999995,56.59999999999991,0.0,0,0.0,0.03199999999999992,90,-4,2
