home_team,away_team,elo_diff,fifa_diff,form_diff,gs_diff,gc_diff,mv_diff,inj_diff,susp_diff,home_adv,h2h_factor,available_squad_diff,availability_pct_diff,starting_xi_value_diff,missing_star_players_diff,match_stage_weight,home_elo_momentum,away_elo_momentum,elo_momentum_diff,home_strength_of_schedule,away_strength_of_schedule,strength_of_schedule_diff,world_cup_matches_played_diff,major_tournament_matches_diff,knockout_matches_diff,home_attack_rating,away_attack_rating,attack_rating_diff,home_defence_rating,away_defence_rating,defence_rating_diff,home_clean_sheet_rate,away_clean_sheet_rate,clean_sheet_rate_diff,home_btts_rate,away_btts_rate,btts_rate_diff,home_injury_count,away_injury_count,home_suspension_count,away_suspension_count,home_injury_market_value_loss,away_injury_market_value_loss,home_group_position,away_group_position,group_position_diff,home_points,away_points,points_diff,goal_difference_diff,home_implied_probability,draw_implied_probability,away_implied_probability,current_minute,time_remaining,current_score_diff,home_red_cards,away_red_cards,red_card_diff,home_avg_rating,away_avg_rating,avg_rating_diff,home_possession,away_possession,possession_diff,home_expected_goals,away_expected_goals,expected_goals_diff,home_attacking_strength,away_attacking_strength,attacking_strength_diff,home_defensive_strength,away_defensive_strength,defensive_strength_diff,home_midfield_control,away_midfield_control,midfield_control_diff,home_goalkeeper_performance,away_goalkeeper_performance,goalkeeper_performance_diff,home_passing_dominance,away_passing_dominance,passing_dominance_diff,home_pressing_intensity,away_pressing_intensity,pressing_intensity_diff,home_set_piece_threat,away_set_piece_threat,set_piece_threat_diff,home_discipline_score,away_discipline_score,discipline_score_diff,home_fatigue_score,away_fatigue_score,fatigue_score_diff,home_substitution_impact,away_substitution_impact,substitution_impact_diff,home_player_availability_score,away_player_availability_score,availability_score_diff,home_injury_impact,away_injury_impact,injury_impact_diff,home_suspension_impact,away_suspension_impact,suspension_impact_diff,home_formation_stability,away_formation_stability,formation_stability_diff,home_momentum_score,away_momentum_score,momentum_score_diff,home_goalkeeper_strength,away_goalkeeper_strength,goalkeeper_strength_diff,home_passing_strength,away_passing_strength,passing_strength_diff,home_recent_form,away_recent_form,recent_form_diff,home_aerial_dominance,away_aerial_dominance,aerial_dominance_diff,home_pressing_strength,away_pressing_strength,pressing_strength_diff,home_defensive_stability,away_defensive_stability,defensive_stability_diff,home_attacking_efficiency,away_attacking_efficiency,attacking_efficiency_diff,home_finishing_quality,away_finishing_quality,finishing_quality_diff,home_set_piece_strength,away_set_piece_strength,set_piece_strength_diff,home_squad_availability,away_squad_availability,squad_availability_diff,home_tactical_stability,away_tactical_stability,tactical_stability_diff,confidence_score,home_kaggle_attack_rating,home_kaggle_defense_rating,home_kaggle_discipline_score,home_kaggle_suspension_risk,home_kaggle_starting_xi_strength,home_kaggle_bench_strength,away_kaggle_attack_rating,away_kaggle_defense_rating,away_kaggle_discipline_score,away_kaggle_suspension_risk,away_kaggle_starting_xi_strength,away_kaggle_bench_strength,kaggle_attack_rating_diff,kaggle_defense_rating_diff,kaggle_discipline_score_diff,kaggle_suspension_risk_diff,kaggle_starting_xi_strength_diff,kaggle_bench_strength_diff,referee_strictness,home_score,away_score
Turks and Caicos Islands,Sint Maarten,-271,-50,-0.815159125301204,-1.5917311097284201,2.4749790186171667,-4.450000000000001,0.31999999999999995,0,1,0.6666666666666666,-4.130000000000002,0.014947522538651947,-3.6100000000000003,0,0,-7.958944282584589,-59.367223821938865,51.408279539354275,1182.8,1204.0,-21.200000000000045,13,13,0,1.387504434295958,2.55040546301703,-1.1629010287210721,5.000796390173334,2.3370383765743066,2.6637580135990273,0.0,0.15384615384615385,-0.15384615384615385,0.55,0.8461538461538461,-0.2961538461538461,1,2,0,0,0.15,0.47,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,-0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.214,0.214,0.0,0.0,0.0,0.0,0.957,0.913,0.04399999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.12,0.575,-0.45499999999999996,0.0,0.067,-0.067,0.0,0.0,0.0,0.225,0.467,-0.24200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.383,-0.08300000000000002,0.18,0.28,-0.10000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.951,0.929,0.02199999999999991,0.5,0.5,0.0,0.454,0.4804,0.3375,0.9656,0.0808,0.2522,0.5705,0.5,0.5,1.0,0.0,0.5,0.5,-0.019600000000000006,-0.16249999999999998,-0.034399999999999986,0.0808,-0.24780000000000002,0.07050000000000001,0.5,2,0
Scotland,Ukraine,26,4,-0.3885218883399091,0.37669583006909746,1.147956632467676,-74.91,-9.94,0,1,0.3333333333333333,-84.85,-0.09694980884272375,-80.05000000000001,0,0,3.817147967824553,7.59442872710655,-3.777280759281997,1597.8,1642.2,-44.40000000000009,-16,-12,0,1.6336009753449965,1.5030837328871238,0.13051724245787266,1.3429954656110412,0.8021327517336947,0.5408627138773465,0.4,0.25,0.15000000000000002,0.4,0.6,-0.19999999999999996,1,2,0,0,25.59,15.65,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.68,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.957,0.913,0.04399999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.59,0.705,-0.11499999999999999,0.12,0.24,-0.12,0.0,0.0,0.0,0.483,0.646,-0.16300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.64,-0.17000000000000004,0.18,0.16,0.01999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.914,0.01100000000000001,0.5,0.5,0.0,0.473,0.4355,0.4111,0.9792,0.0577,0.2114,0.4808,0.5,0.5,1.0,0.0,0.5,0.5,-0.0645,-0.08889999999999998,-0.02080000000000004,0.0577,-0.28859999999999997,-0.019199999999999995,0.5,3,0
Poland,Netherlands,-253,-34,-1.179259105384531,-1.2384219446465046,0.5455023966935855,-464.7600000000002,-19.83,0,1,0.06666666666666667,-484.5900000000002,-0.11317201232735974,-407.6700000000001,0,0,16.345324716754767,15.779328645917321,0.5659960708374463,1833.8,1781.0,52.799999999999955,-11,-28,0,1.7521254750177477,2.6625504453216893,-0.9104249703039415,1.6379829625136326,1.223381827609049,0.4146011349045837,0.2,0.4,-0.2,0.75,0.5,0.25,3,1,0,0,19.83,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.373,-0.08000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87,0.957,-0.08699999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.325,0.835,-0.51,0.107,0.107,0.0,0.0,0.0,0.0,0.446,0.679,-0.23300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.453,0.433,0.020000000000000018,0.14,0.24,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.978,-0.118,0.5,0.5,0.0,0.453,0.5,0.5,1.0,0.0,0.5,0.5,0.5837,0.4972,0.9877,0.0462,1.0,1.0,-0.0837,0.0028000000000000247,0.012299999999999978,-0.0462,-0.5,-0.5,0.5,0,2
Croatia,Denmark,43,9,-0.15223791307302248,-0.6878147066224402,0.20882750610370238,75.01000000000008,-24.349999999999998,0,1,0.6666666666666666,50.66000000000005,-0.07609612800400023,44.81999999999999,0,0,19.036688861164027,28.37818469434352,-9.341495833179494,1877.0,1891.0,-14.0,3,11,0,1.5462916833084885,1.901888980681038,-0.3555972973725494,0.8590607232411153,0.8890816515308088,-0.030020928289693494,0.35,0.4,-0.050000000000000044,0.5,0.5,0.0,2,2,0,0,24.349999999999998,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587,0.68,-0.09300000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.913,0.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.78,0.75,0.030000000000000027,0.213,0.24,-0.026999999999999996,0.0,0.0,0.0,0.583,0.725,-0.14200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.607,0.64,-0.03300000000000003,0.1,0.18,-0.07999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.905,0.957,-0.051999999999999935,0.5,0.5,0.0,0.497,0.5234,0.4299,0.9915,0.0231,0.629,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.023399999999999976,-0.0701,-0.008499999999999952,0.0231,0.129,0.5,0.5,2,1
France,Austria,302,24,-0.02221183902523738,0.07179520464867051,-0.42193115708156625,572.74,-42.79,0.0,1,0.5833333333333334,529.9499999999999,-0.030416445081141386,325.61,0,0,-27.271866862166533,-21.79073931866899,-5.481127543497543,1824.0,1892.0,-68.0,22,44,0,1.9123277824281517,1.448384631006256,0.4639431514218957,0.9240038113107898,1.4454344454890051,-0.5214306341782153,0.4,0.25,0.15000000000000002,0.55,0.45,0.10000000000000003,2,1,1,0,50.18,7.39,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527,0.433,0.09400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87,0.957,-0.08699999999999997,0.0,0.0,0.0,0.043,0.0,0.043,0.5,0.5,0.0,0.305,0.285,0.020000000000000018,0.173,0.147,0.025999999999999995,0.0,0.0,0.0,0.454,0.417,0.03700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.537,0.503,0.03400000000000003,0.16,0.14,0.01999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.857,0.971,-0.11399999999999999,0.5,0.5,0.0,0.503,0.7,0.512,0.9967,0.0115,1.0,1.0,0.4562,0.4028,0.9833,0.0462,0.32,0.728,0.24379999999999996,0.10920000000000002,0.013400000000000079,-0.034699999999999995,0.6799999999999999,0.272,0.5,2,0
Belgium,Wales,180,29,1.351377536400457,0.9320561409511097,-0.6807000700774661,283.18000000000006,14.309999999999999,0,1,0.3333333333333333,297.49000000000007,0.055719959504711425,266.05999999999995,0,0,-22.27416282947314,21.763864187458964,-44.038027016932105,1739.2,1846.4,-107.20000000000005,19,28,0,2.1383007955865594,1.3765264777790516,0.7617743178075078,1.1638175983297412,1.406348526786093,-0.2425309284563517,0.45,0.3,0.15000000000000002,0.55,0.55,0.0,2,2,0,0,0.0,14.309999999999999,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.387,0.15300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.913,0.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.755,0.245,0.51,0.2,0.133,0.067,0.0,0.0,0.0,0.658,0.358,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.487,0.10299999999999998,0.24,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.957,0.915,0.041999999999999926,0.5,0.5,0.0,0.547,0.5694,0.3031,0.9754,0.0462,0.6806,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.06940000000000002,-0.19690000000000002,-0.024599999999999955,0.0462,0.18059999999999998,0.5,0.5,2,1
Kazakhstan,Belarus,-62,-41,1.3303221924956095,0.9516582183441278,-0.3152917480209627,7.139999999999986,6.849999999999999,0,1,0.13333333333333333,13.98999999999998,0.10074016477562464,12.64,0,0,32.68251497742746,-16.053344552423187,48.73585952985064,1478.6,1451.0,27.59999999999991,0,1,0,1.0695522512617888,0.7455470733203425,0.32400517794144623,1.349347214479656,1.3812700942696738,-0.03192287979001773,0.2,0.25,-0.04999999999999999,0.4,0.4,0.0,3,2,0,0,7.28,14.129999999999999,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.633,0.04700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87,0.913,-0.04300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.795,0.305,0.49000000000000005,0.24,0.227,0.012999999999999984,0.0,0.0,0.0,0.621,0.392,0.22899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.623,0.017000000000000015,0.12,0.04,0.07999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.888,0.01200000000000001,0.5,0.5,0.0,0.537,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,1
Lithuania,Faroe Islands,-118,-35,-1.3776643153328818,-0.9371609822815887,1.0099923611497845,4.559999999999999,-0.04999999999999999,0,1,0.6,4.51,-0.0007770007770007137,3.6900000000000004,0,0,0.4175877672936199,-21.360202960568454,21.777790727862076,1633.8,1361.2,272.5999999999999,-4,-8,0,0.5023478066310134,1.0092428477528224,-0.5068950411218089,2.375466586354554,1.682743211191385,0.6927233751631692,0.0,0.1,-0.1,0.35,0.5,-0.15000000000000002,1,1,0,0,0.12,0.07,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.387,-0.29400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.957,0.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.505,-0.505,0.027,0.133,-0.10600000000000001,0.0,0.0,0.0,0.125,0.446,-0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.487,-0.15399999999999997,0.02,0.1,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.978,0.978,0.0,0.5,0.5,0.0,0.444,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
Turkey,Luxembourg,463,208,1.2778742973777344,2.003142970044329,-0.7853895196150577,447.72999999999985,-32.48,0,1,1.0,415.2499999999999,0.03750665300572653,364.71,0,0,-7.3454757333877145,9.011371451979077,-16.356847185366792,1434.2,1497.2,-63.0,14,33,0,2.5807558090688323,0.9584066242531798,1.6223491848156524,1.0287486803432346,1.6056789641488158,-0.5769302838055812,0.4,0.2,0.2,0.45,0.4,0.04999999999999999,3,3,0,0,33.12,0.64,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.587,0.21300000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.87,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.92,0.495,0.42500000000000004,0.32,0.213,0.10700000000000001,0.0,0.0,0.0,0.775,0.483,0.29200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.607,0.17300000000000004,0.3,0.1,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.874,0.88,-0.006000000000000005,0.5,0.5,0.0,0.545,0.6693,0.4417,0.9915,0.0231,0.81,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.1693,-0.05830000000000002,-0.008499999999999952,0.0231,0.31000000000000005,0.5,0.5,3,3
Liechtenstein,Andorra,-159,-10,-1.2831240632468655,-0.6503972559792119,0.39847773408876885,-1.8400000000000007,0.13999999999999999,0,1,0.3333333333333333,-1.7000000000000008,0.008710217755443672,-1.4899999999999998,0,0,-15.252146068880648,38.20243174695079,-53.45457781583144,1258.0,1216.8,41.200000000000045,-2,-6,0,0.20503837324888846,0.8554340691671237,-0.6503956959182353,2.788912955478473,1.5922337799257786,1.1966791755526944,0.0,0.3,-0.3,0.25,0.35,-0.09999999999999998,1,3,0,0,0.01,0.15,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.54,-0.21300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.957,0.87,0.08699999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.43,-0.43,0.093,0.2,-0.10700000000000001,0.0,0.0,0.0,0.163,0.458,-0.29500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.59,-0.173,0.02,0.08,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.951,0.907,0.04399999999999993,0.5,0.5,0.0,0.459,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,2
Latvia,Moldova,27,9,1.0887937932057021,0.8191673072027748,-0.7563282894843638,4.829999999999998,-0.17,0,1,0.75,4.659999999999998,-0.008568533796497246,4.07,0,0,46.65647045813439,-4.73563565532486,51.392106113459256,1097.6,1150.0,-52.40000000000009,0,3,0,1.8127390137798653,1.1212216772121744,0.691517336567691,0.8552236787375613,1.8775889877080338,-1.0223653089704725,0.4,0.2,0.2,0.45,0.45,0.0,2,1,0,0,0.26,0.09,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847,0.647,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.913,0.957,-0.04399999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.65,0.35,0.333,0.253,0.08000000000000002,0.0,0.0,0.0,0.863,0.608,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.797,0.677,0.12,0.22,0.14,0.07999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.956,0.978,-0.02200000000000002,0.5,0.5,0.0,0.536,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,2
Slovakia,Azerbaijan,333,184,0.5105237453202942,0.3631003212647266,0.08735885753542583,208.60999999999996,2.48,0,1,0.8,211.08999999999997,0.28181818181818175,183.56,0,0,-22.088585685356325,-22.124952623859482,0.03636693850315709,1420.4,1460.2,-39.799999999999955,10,17,0,1.2186831549597938,0.6363092870921917,0.5823738678676021,1.0626660836895976,1.2861498527348856,-0.223483769045288,0.3,0.15,0.15,0.35,0.45,-0.10000000000000003,4,3,0,0,0.0,2.48,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.633,0.10699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.826,0.87,-0.04400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.45,0.45,0.0,0.28,0.227,0.05300000000000002,0.0,0.0,0.0,0.575,0.358,0.21699999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.623,0.08699999999999997,0.1,0.04,0.060000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.913,0.878,0.03500000000000003,0.5,0.5,0.0,0.504,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,2
Germany,Hungary,211,35,-0.38023756156417643,0.286763726302377,0.6675344962786619,609.9099999999999,-80.0,0,1,0.5333333333333333,529.9099999999999,-0.10654307669769736,477.78999999999996,0,0,15.342245368751772,39.506197261760555,-24.163951893008782,1879.4,1888.8,-9.399999999999864,26,40,0,2.7912827678761514,1.5649619800544037,1.2263207878217477,0.9643595243340638,0.828015234872683,0.13634428946138077,0.3,0.35,-0.04999999999999999,0.55,0.4,0.15000000000000002,2,4,0,0,80.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.74,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.913,0.826,0.08700000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.675,0.675,0.0,0.12,0.28,-0.16000000000000003,0.0,0.0,0.0,0.521,0.646,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.71,-0.25999999999999995,0.18,0.16,0.01999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.849,0.913,-0.06400000000000006,0.5,0.5,0.0,0.485,0.7408,0.3347,0.9877,0.0462,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.24080000000000001,-0.1653,-0.012299999999999978,0.0462,0.5,0.5,0.5,0,1
Georgia,North Macedonia,90,25,0.574429179862922,0.6061001716258361,-0.7349816623163687,181.98,-40.47,0,1,0.4166666666666667,141.51,-0.1510127578302667,120.66999999999999,0,0,41.94748422456244,18.6245790641591,23.322905160403337,1419.2,1431.2,-12.0,-6,-11,0,1.720960503420925,1.7112115779263863,0.009748925494538652,0.7559977439011628,1.1309466121098435,-0.3749488682086807,0.4,0.4,0.0,0.35,0.35,0.0,2,2,0,0,41.6,1.1300000000000001,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847,0.54,0.30699999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.913,0.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.785,0.61,0.17500000000000004,0.333,0.2,0.133,0.0,0.0,0.0,0.742,0.496,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.797,0.59,0.20700000000000007,0.24,0.14,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.888,0.955,-0.06699999999999995,0.5,0.5,0.0,0.532,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0
Finland,Romania,-131,-92,-0.09914840040531214,0.6228688930792265,-0.11482046242979482,-73.00000000000003,1.49,0,1,0.06666666666666667,-71.51000000000002,0.010694803330462355,-61.029999999999994,0,0,11.11118461220114,-41.486687271199905,52.59787188340104,1575.0,1506.0,69.0,-9,-15,0,1.0116974723497256,0.7116727234863284,0.30002474886339725,1.3331764683283405,1.1906090141369592,0.14256745419138128,0.25,0.4,-0.15000000000000002,0.3,0.3,0.0,4,1,0,0,0.0,1.49,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.387,0.045999999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.826,0.957,-0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.26,0.29,-0.02999999999999997,0.147,0.133,0.013999999999999985,0.0,0.0,0.0,0.358,0.321,0.03699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.503,0.487,0.016000000000000014,0.1,0.06,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.913,0.977,-0.06399999999999995,0.5,0.5,0.0,0.494,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
Bosnia and Herzegovina,Montenegro,133,119,0.2619118830402283,0.03484420441193392,0.34645977397645955,11.749999999999986,1.0199999999999996,0,1,0.3333333333333333,12.769999999999982,0.025370360750496923,10.07,0,0,-8.675418870522886,36.4412477230032,-45.11666659352609,1480.0,1603.4,-123.40000000000009,21,47,0,1.1171274336389547,1.2943443371403378,-0.17721690350138308,1.0777430870491735,0.98654302686916,0.09120006018001359,0.3,0.4,-0.10000000000000003,0.4,0.35,0.050000000000000044,2,3,0,0,4.65,5.67,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633,0.74,-0.10699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.913,0.87,0.04300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.815,0.675,0.1399999999999999,0.227,0.28,-0.05300000000000002,0.0,0.0,0.0,0.654,0.633,0.02100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.623,0.71,-0.08699999999999997,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.902,0.02300000000000002,0.5,0.5,0.0,0.506,0.4804,0.3375,0.9656,0.0808,0.2522,0.5705,0.5,0.5,1.0,0.0,0.5,0.5,-0.019600000000000006,-0.16249999999999998,-0.034399999999999986,0.0808,-0.24780000000000002,0.07050000000000001,0.5,1,0
