home_team,away_team,raw_home_xg,raw_away_xg,clipped_home_xg,clipped_away_xg,final_home_xg,final_away_xg,home_clipped,away_clipped,actual_home_score,actual_away_score,match_status
Brentford FC,Nottingham Forest FC,0.7447832226753235,0.945621907711029,0.7447832226753235,0.945621907711029,0.7448,0.9456,False,False,0.0,2.0,FINISHED
Newcastle United FC,Aston Villa FC,0.7003505825996399,1.0624314546585083,0.7003505825996399,1.0624314546585083,0.7004,1.0624,False,False,0.0,2.0,FINISHED
Bolivia,Mexico,0.8458635210990906,2.3909976482391357,0.8458635210990906,2.3909976482391357,0.8459,2.391,False,False,0.0,1.0,FINISHED
AFC Bournemouth,Liverpool FC,2.744546413421631,1.1925055980682373,2.744546413421631,1.1925055980682373,2.7445,1.1925,False,False,3.0,2.0,FINISHED
Burnley FC,Tottenham Hotspur FC,0.7144523859024048,1.2939589023590088,0.7144523859024048,1.2939589023590088,0.7145,1.294,False,False,2.0,2.0,FINISHED
Fulham FC,Brighton & Hove Albion FC,1.064322590827942,1.4580278396606445,1.064322590827942,1.4580278396606445,1.0643,1.458,False,False,2.0,1.0,FINISHED
Manchester City FC,Wolverhampton Wanderers FC,1.9520494937896729,0.6224231719970703,1.9520494937896729,0.6224231719970703,1.952,0.6224,False,False,2.0,0.0,FINISHED
West Ham United FC,Sunderland AFC,1.141127586364746,2.2596375942230225,1.141127586364746,2.2596375942230225,1.1411,2.2596,False,False,3.0,1.0,FINISHED
Panama,Mexico,0.5577610731124878,0.9668064117431641,0.5577610731124878,0.9668064117431641,0.5578,0.9668,False,False,0.0,1.0,FINISHED
Brighton & Hove Albion FC,AFC Bournemouth,1.0898449420928955,1.8755366802215576,1.0898449420928955,1.8755366802215576,1.0898,1.8755,False,False,1.0,1.0,FINISHED
Aston Villa FC,Everton FC,2.5524497032165527,0.8636503219604492,2.5524497032165527,0.8636503219604492,2.5524,0.8637,False,False,0.0,1.0,FINISHED
Wolverhampton Wanderers FC,Newcastle United FC,1.1380418539047241,1.4580851793289185,1.1380418539047241,1.4580851793289185,1.138,1.4581,False,False,0.0,0.0,FINISHED
Morocco,Senegal,0.6009920835494995,1.1722785234451294,0.6009920835494995,1.1722785234451294,0.601,1.1723,False,False,3.0,0.0,FINISHED
Bolivia,Panama,0.9419475197792053,1.3451000452041626,0.9419475197792053,1.3451000452041626,0.9419,1.3451,False,False,1.0,1.0,FINISHED
Grenada,Jamaica,0.903791606426239,3.0134670734405518,0.903791606426239,3.0134670734405518,0.9038,3.0135,False,False,0.0,1.0,FINISHED
Nottingham Forest FC,Arsenal FC,0.9765629768371582,1.7842168807983398,0.9765629768371582,1.7842168807983398,0.9766,1.7842,False,False,0.0,0.0,FINISHED
Sunderland AFC,Crystal Palace FC,1.534213900566101,0.6893553733825684,1.534213900566101,0.6893553733825684,1.5342,0.6894,False,False,2.0,1.0,FINISHED
Chelsea FC,Brentford FC,1.847918152809143,1.0513132810592651,1.847918152809143,1.0513132810592651,1.8479,1.0513,False,False,2.0,0.0,FINISHED
Liverpool FC,Burnley FC,2.122453212738037,0.519736111164093,2.122453212738037,0.519736111164093,2.1225,0.5197,False,False,1.0,1.0,FINISHED
Leeds United FC,Fulham FC,1.55811607837677,1.3312910795211792,1.55811607837677,1.3312910795211792,1.5581,1.3313,False,False,1.0,0.0,FINISHED
Tottenham Hotspur FC,West Ham United FC,1.220702886581421,1.7761256694793701,1.220702886581421,1.7761256694793701,1.2207,1.7761,False,False,1.0,2.0,FINISHED
Manchester United FC,Manchester City FC,1.4374598264694214,2.1740736961364746,1.4374598264694214,2.1740736961364746,1.4375,2.1741,False,False,2.0,0.0,FINISHED
Egypt,Nigeria,1.0342330932617188,1.8438822031021118,1.0342330932617188,1.8438822031021118,1.0342,1.8439,False,False,0.0,0.0,FINISHED
Senegal,Egypt,1.3945561647415161,0.8305495381355286,1.3945561647415161,0.8305495381355286,1.3946,0.8305,False,False,1.0,0.0,FINISHED
Morocco,Nigeria,1.898708701133728,1.5560375452041626,1.898708701133728,1.5560375452041626,1.8987,1.556,False,False,0.0,0.0,FINISHED
Algeria,Nigeria,1.1722506284713745,1.2699010372161865,1.1722506284713745,1.2699010372161865,1.1723,1.2699,False,False,0.0,2.0,FINISHED
Egypt,Ivory Coast,1.2256112098693848,0.7064237594604492,1.2256112098693848,0.7064237594604492,1.2256,0.7064,False,False,3.0,2.0,FINISHED
Arsenal FC,Liverpool FC,1.1059757471084595,0.7818191051483154,1.1059757471084595,0.7818191051483154,1.106,0.7818,False,False,0.0,0.0,FINISHED
Mali,Senegal,0.7476791143417358,2.266813039779663,0.7476791143417358,2.266813039779663,0.7477,2.2668,False,False,0.0,1.0,FINISHED
Morocco,Cameroon,0.555126965045929,1.5514724254608154,0.555126965045929,1.5514724254608154,0.5551,1.5515,False,False,2.0,0.0,FINISHED
Burnley FC,Manchester United FC,0.623237669467926,2.0522348880767822,0.623237669467926,2.0522348880767822,0.6232,2.0522,False,False,2.0,2.0,FINISHED
Newcastle United FC,Leeds United FC,0.67580246925354,1.535677194595337,0.67580246925354,1.535677194595337,0.6758,1.5357,False,False,4.0,3.0,FINISHED
AFC Bournemouth,Tottenham Hotspur FC,2.0597667694091797,0.6006240248680115,2.0597667694091797,0.6006240248680115,2.0598,0.6006,False,False,3.0,2.0,FINISHED
Crystal Palace FC,Aston Villa FC,0.9698629379272461,1.0624613761901855,0.9698629379272461,1.0624613761901855,0.9699,1.0625,False,False,0.0,0.0,FINISHED
Brentford FC,Sunderland AFC,1.3195847272872925,1.5019235610961914,1.3195847272872925,1.5019235610961914,1.3196,1.5019,False,False,3.0,0.0,FINISHED
Everton FC,Wolverhampton Wanderers FC,1.2521724700927734,1.1212860345840454,1.2521724700927734,1.1212860345840454,1.2522,1.1213,False,False,1.0,1.0,FINISHED
Fulham FC,Chelsea FC,1.5701183080673218,1.3536977767944336,1.5701183080673218,1.3536977767944336,1.5701,1.3537,False,False,2.0,1.0,FINISHED
Manchester City FC,Brighton & Hove Albion FC,2.5542755126953125,0.8977887630462646,2.5542755126953125,0.8977887630462646,2.5543,0.8978,False,False,1.0,1.0,FINISHED
West Ham United FC,Nottingham Forest FC,0.8992234468460083,1.5739861726760864,0.8992234468460083,1.5739861726760864,0.8992,1.574,False,False,1.0,2.0,FINISHED
Algeria,Congo DR,1.358140230178833,0.6158560514450073,1.358140230178833,0.6158560514450073,1.3581,0.6159,False,False,1.0,0.0,FINISHED
Ivory Coast,Burkina Faso,1.097810983657837,1.7045398950576782,1.097810983657837,1.7045398950576782,1.0978,1.7045,False,False,3.0,0.0,FINISHED
Egypt,Benin,4.805429458618164,0.7258983850479126,4.805429458618164,0.7258983850479126,4.8054,0.7259,False,False,3.0,1.0,FINISHED
Nigeria,Mozambique,2.8288307189941406,0.3477208614349365,2.8288307189941406,0.3477208614349365,2.8288,0.3477,False,False,4.0,0.0,FINISHED
Manchester City FC,Chelsea FC,2.5713119506835938,0.836152195930481,2.5713119506835938,0.836152195930481,2.5713,0.8362,False,False,1.0,1.0,FINISHED
Fulham FC,Liverpool FC,0.9627687931060791,1.3185051679611206,0.9627687931060791,1.3185051679611206,0.9628,1.3185,False,False,2.0,2.0,FINISHED
Everton FC,Brentford FC,0.8501965999603271,1.44636070728302,0.8501965999603271,1.44636070728302,0.8502,1.4464,False,False,2.0,4.0,FINISHED
Newcastle United FC,Crystal Palace FC,1.9889243841171265,1.0383200645446777,1.9889243841171265,1.0383200645446777,1.9889,1.0383,False,False,2.0,0.0,FINISHED
Tottenham Hotspur FC,Sunderland AFC,0.8477219939231873,1.327713131904602,0.8477219939231873,1.327713131904602,0.8477,1.3277,False,False,1.0,1.0,FINISHED
Leeds United FC,Manchester United FC,0.9455946087837219,1.3033486604690552,0.9455946087837219,1.3033486604690552,0.9456,1.3033,False,False,1.0,1.0,FINISHED
Morocco,Tanzania,3.3622591495513916,0.9051997065544128,3.3622591495513916,0.9051997065544128,3.3623,0.9052,False,False,1.0,0.0,FINISHED
South Africa,Cameroon,0.9639145135879517,1.5043716430664062,0.9639145135879517,1.5043716430664062,0.9639,1.5044,False,False,1.0,2.0,FINISHED
AFC Bournemouth,Arsenal FC,1.1823804378509521,1.8062387704849243,1.1823804378509521,1.8062387704849243,1.1824,1.8062,False,False,2.0,3.0,FINISHED
Brighton & Hove Albion FC,Burnley FC,2.0381581783294678,0.19773703813552856,2.0381581783294678,0.19773703813552856,2.0382,0.1977,False,False,2.0,0.0,FINISHED
Wolverhampton Wanderers FC,West Ham United FC,0.7720110416412354,1.7750788927078247,0.7720110416412354,1.7750788927078247,0.772,1.7751,False,False,3.0,0.0,FINISHED
Aston Villa FC,Nottingham Forest FC,1.7151811122894287,0.6773779988288879,1.7151811122894287,0.6773779988288879,1.7152,0.6774,False,False,3.0,1.0,FINISHED
Senegal,Sudan,2.7562761306762695,0.8087732791900635,2.7562761306762695,0.8087732791900635,2.7563,0.8088,False,False,3.0,1.0,FINISHED
Mali,Tunisia,1.1419878005981445,1.4817720651626587,1.1419878005981445,1.4817720651626587,1.142,1.4818,False,False,1.0,1.0,FINISHED
Sunderland AFC,Manchester City FC,1.5785322189331055,1.3640649318695068,1.5785322189331055,1.3640649318695068,1.5785,1.3641,False,False,0.0,0.0,FINISHED
Brentford FC,Tottenham Hotspur FC,2.7924022674560547,0.6039615869522095,2.7924022674560547,0.6039615869522095,2.7924,0.604,False,False,0.0,0.0,FINISHED
Crystal Palace FC,Fulham FC,0.2940928637981415,0.9365946650505066,0.2940928637981415,0.9365946650505066,0.2941,0.9366,False,False,1.0,1.0,FINISHED
Liverpool FC,Leeds United FC,0.9304206967353821,0.9609399437904358,0.9304206967353821,0.9609399437904358,0.9304,0.9609,False,False,0.0,0.0,FINISHED
Arsenal FC,Aston Villa FC,2.100663185119629,1.184110164642334,2.100663185119629,1.184110164642334,2.1007,1.1841,False,False,4.0,1.0,FINISHED
Manchester United FC,Wolverhampton Wanderers FC,2.9459049701690674,0.005620633251965046,2.9459049701690674,0.005620633251965046,2.9459,0.0056,False,False,1.0,1.0,FINISHED
Burnley FC,Newcastle United FC,0.7373723387718201,1.6905593872070312,0.7373723387718201,1.6905593872070312,0.7374,1.6906,False,False,1.0,3.0,FINISHED
Chelsea FC,AFC Bournemouth,1.3450571298599243,1.1728733777999878,1.3450571298599243,1.1728733777999878,1.3451,1.1729,False,False,2.0,2.0,FINISHED
Nottingham Forest FC,Everton FC,1.612972378730774,1.370290756225586,1.612972378730774,1.370290756225586,1.613,1.3703,False,False,0.0,2.0,FINISHED
West Ham United FC,Brighton & Hove Albion FC,0.9872786998748779,1.5892620086669922,0.9872786998748779,1.5892620086669922,0.9873,1.5893,False,False,2.0,2.0,FINISHED
Equatorial Guinea,Algeria,0.6895929574966431,1.6382837295532227,0.6895929574966431,1.6382837295532227,0.6896,1.6383,False,False,1.0,3.0,FINISHED
Sudan,Burkina Faso,0.9447553157806396,1.8250452280044556,0.9447553157806396,1.8250452280044556,0.9448,1.825,False,False,0.0,2.0,FINISHED
Gabon,Ivory Coast,1.0017757415771484,1.8650623559951782,1.0017757415771484,1.8650623559951782,1.0018,1.8651,False,False,2.0,3.0,FINISHED
Mozambique,Cameroon,0.9579211473464966,2.1738243103027344,0.9579211473464966,2.1738243103027344,0.9579,2.1738,False,False,1.0,2.0,FINISHED
Uganda,Nigeria,0.6834381818771362,1.864970088005066,0.6834381818771362,1.864970088005066,0.6834,1.865,False,False,1.0,3.0,FINISHED
Tanzania,Tunisia,0.9299291372299194,1.273432970046997,0.9299291372299194,1.273432970046997,0.9299,1.2734,False,False,1.0,1.0,FINISHED
Benin,Senegal,0.5270310640335083,2.430558443069458,0.5270310640335083,2.430558443069458,0.527,2.4306,False,False,0.0,3.0,FINISHED
Botswana,Congo DR,0.7731389403343201,2.1359152793884277,0.7731389403343201,2.1359152793884277,0.7731,2.1359,False,False,0.0,3.0,FINISHED
Morocco,Zambia,3.095820426940918,0.9322798252105713,3.095820426940918,0.9322798252105713,3.0958,0.9323,False,False,3.0,0.0,FINISHED
Comoros,Mali,1.0033122301101685,1.5302629470825195,1.0033122301101685,1.5302629470825195,1.0033,1.5303,False,False,0.0,0.0,FINISHED
Angola,Egypt,0.5241714119911194,2.032721519470215,0.5241714119911194,2.032721519470215,0.5242,2.0327,False,False,0.0,0.0,FINISHED
Zimbabwe,South Africa,0.9915791153907776,1.9345918893814087,0.9915791153907776,1.9345918893814087,0.9916,1.9346,False,False,2.0,3.0,FINISHED
Crystal Palace FC,Tottenham Hotspur FC,0.8847926259040833,1.124651312828064,0.8847926259040833,1.124651312828064,0.8848,1.1247,False,False,0.0,1.0,FINISHED
Sunderland AFC,Leeds United FC,0.6688130497932434,1.3047610521316528,0.6688130497932434,1.3047610521316528,0.6688,1.3048,False,False,1.0,1.0,FINISHED
Equatorial Guinea,Sudan,1.0889041423797607,1.2135981321334839,1.0889041423797607,1.2135981321334839,1.0889,1.2136,False,False,0.0,1.0,FINISHED
Algeria,Burkina Faso,2.298480987548828,1.427895188331604,2.298480987548828,1.427895188331604,2.2985,1.4279,False,False,1.0,0.0,FINISHED
Gabon,Mozambique,1.1487715244293213,1.2736331224441528,1.1487715244293213,1.2736331224441528,1.1488,1.2736,False,False,2.0,3.0,FINISHED
Ivory Coast,Cameroon,1.2605198621749878,1.022183895111084,1.2605198621749878,1.022183895111084,1.2605,1.0222,False,False,1.0,1.0,FINISHED
Chelsea FC,Aston Villa FC,1.3896265029907227,1.1321614980697632,1.3896265029907227,1.1321614980697632,1.3896,1.1322,False,False,1.0,2.0,FINISHED
Arsenal FC,Brighton & Hove Albion FC,1.9637646675109863,0.8994796276092529,1.9637646675109863,0.8994796276092529,1.9638,0.8995,False,False,2.0,1.0,FINISHED
Brentford FC,AFC Bournemouth,1.184674859046936,1.9075499773025513,1.184674859046936,1.9075499773025513,1.1847,1.9075,False,False,4.0,1.0,FINISHED
Burnley FC,Everton FC,0.658213198184967,1.523292899131775,0.658213198184967,1.523292899131775,0.6582,1.5233,False,False,0.0,0.0,FINISHED
Liverpool FC,Wolverhampton Wanderers FC,3.4976494312286377,0.13593241572380066,3.4976494312286377,0.13593241572380066,3.4976,0.1359,False,False,2.0,1.0,FINISHED
West Ham United FC,Fulham FC,1.326319932937622,1.4708311557769775,1.326319932937622,1.4708311557769775,1.3263,1.4708,False,False,0.0,1.0,FINISHED
Nottingham Forest FC,Manchester City FC,1.3556172847747803,2.0401740074157715,1.3556172847747803,2.0401740074157715,1.3556,2.0402,False,False,1.0,2.0,FINISHED
Manchester United FC,Newcastle United FC,1.8603315353393555,0.4603126347064972,1.8603315353393555,0.4603126347064972,1.8603,0.4603,False,False,1.0,0.0,FINISHED
Uganda,Tanzania,1.1604787111282349,0.7272002696990967,1.1604787111282349,0.7272002696990967,1.1605,0.7272,False,False,1.0,1.0,FINISHED
Nigeria,Tunisia,1.9001049995422363,1.442477822303772,1.9001049995422363,1.442477822303772,1.9001,1.4425,False,False,3.0,2.0,FINISHED
Benin,Botswana,1.1531187295913696,0.7568926215171814,1.1531187295913696,0.7568926215171814,1.1531,0.7569,False,False,1.0,0.0,FINISHED
Senegal,Congo DR,1.598366618156433,0.5978482365608215,1.598366618156433,0.5978482365608215,1.5984,0.5978,False,False,1.0,1.0,FINISHED
Zambia,Comoros,1.0896464586257935,1.3226845264434814,1.0896464586257935,1.3226845264434814,1.0896,1.3227,False,False,0.0,0.0,FINISHED
Morocco,Mali,1.6299172639846802,1.2522196769714355,1.6299172639846802,1.2522196769714355,1.6299,1.2522,False,False,1.0,1.0,FINISHED
Angola,Zimbabwe,2.8388783931732178,0.6119678616523743,2.8388783931732178,0.6119678616523743,2.8389,0.612,False,False,1.0,1.0,FINISHED
Egypt,South Africa,1.4081430435180664,1.0478510856628418,1.4081430435180664,1.0478510856628418,1.4081,1.0479,False,False,1.0,0.0,FINISHED
Burkina Faso,Equatorial Guinea,1.9470939636230469,0.24907813966274261,1.9470939636230469,0.24907813966274261,1.9471,0.2491,False,False,2.0,1.0,FINISHED
Algeria,Sudan,4.029709339141846,0.6453326344490051,4.029709339141846,0.6453326344490051,4.0297,0.6453,False,False,3.0,0.0,FINISHED
Ivory Coast,Mozambique,2.4476003646850586,0.7512826919555664,2.4476003646850586,0.7512826919555664,2.4476,0.7513,False,False,1.0,0.0,FINISHED
Cameroon,Gabon,2.4872400760650635,0.8801165819168091,2.4872400760650635,0.8801165819168091,2.4872,0.8801,False,False,1.0,0.0,FINISHED
Fulham FC,Nottingham Forest FC,0.426363468170166,1.2696634531021118,0.426363468170166,1.2696634531021118,0.4264,1.2697,False,False,1.0,0.0,FINISHED
Nigeria,Tanzania,3.3396620750427246,0.8545801043510437,3.3396620750427246,0.8545801043510437,3.3397,0.8546,False,False,2.0,1.0,FINISHED
Tunisia,Uganda,1.8961297273635864,0.6388000249862671,1.8961297273635864,0.6388000249862671,1.8961,0.6388,False,False,3.0,1.0,FINISHED
Congo DR,Benin,1.8379939794540405,0.8617967367172241,1.8379939794540405,0.8617967367172241,1.838,0.8618,False,False,1.0,0.0,FINISHED
Senegal,Botswana,3.0396668910980225,0.3156287670135498,3.0396668910980225,0.3156287670135498,3.0397,0.3156,False,False,3.0,0.0,FINISHED
Mali,Zambia,1.5780575275421143,0.5715063810348511,1.5780575275421143,0.5715063810348511,1.5781,0.5715,False,False,1.0,1.0,FINISHED
South Africa,Angola,2.275836229324341,1.0682839155197144,2.275836229324341,1.0682839155197144,2.2758,1.0683,False,False,2.0,1.0,FINISHED
Egypt,Zimbabwe,3.524139165878296,0.8792257905006409,3.524139165878296,0.8792257905006409,3.5241,0.8792,False,False,2.0,1.0,FINISHED
Aston Villa FC,Manchester United FC,1.8444486856460571,1.1031934022903442,1.8444486856460571,1.1031934022903442,1.8444,1.1032,False,False,2.0,1.0,FINISHED
Everton FC,Arsenal FC,0.6869899034500122,2.318394422531128,0.6869899034500122,2.318394422531128,0.687,2.3184,False,False,0.0,1.0,FINISHED
Leeds United FC,Crystal Palace FC,2.8312833309173584,1.3028572797775269,2.8312833309173584,1.3028572797775269,2.8313,1.3029,False,False,4.0,1.0,FINISHED
Morocco,Comoros,2.636416435241699,1.0015734434127808,2.636416435241699,1.0015734434127808,2.6364,1.0016,False,False,2.0,0.0,FINISHED
Tottenham Hotspur FC,Liverpool FC,0.8506737947463989,1.322021722793579,0.8506737947463989,1.322021722793579,0.8507,1.322,False,False,1.0,2.0,FINISHED
AFC Bournemouth,Burnley FC,2.8104329109191895,0.7689902186393738,2.8104329109191895,0.7689902186393738,2.8104,0.769,False,False,1.0,1.0,FINISHED
Brighton & Hove Albion FC,Sunderland AFC,0.9206607937812805,1.212828278541565,0.9206607937812805,1.212828278541565,0.9207,1.2128,False,False,0.0,0.0,FINISHED
Manchester City FC,West Ham United FC,2.175260066986084,0.5225896835327148,2.175260066986084,0.5225896835327148,2.1753,0.5226,False,False,3.0,0.0,FINISHED
Wolverhampton Wanderers FC,Brentford FC,0.642841100692749,2.1075170040130615,0.642841100692749,2.1075170040130615,0.6428,2.1075,False,False,0.0,2.0,FINISHED
Newcastle United FC,Chelsea FC,1.294459581375122,1.1273674964904785,1.294459581375122,1.1273674964904785,1.2945,1.1274,False,False,2.0,2.0,FINISHED
Manchester United FC,AFC Bournemouth,2.2248828411102295,1.243397831916809,2.2248828411102295,1.243397831916809,2.2249,1.2434,False,False,4.0,4.0,FINISHED
Brentford FC,Leeds United FC,1.0979300737380981,1.3928700685501099,1.0979300737380981,1.3928700685501099,1.0979,1.3929,False,False,1.0,1.0,FINISHED
Sunderland AFC,Newcastle United FC,1.4178378582000732,0.6852238178253174,1.4178378582000732,0.6852238178253174,1.4178,0.6852,False,False,1.0,0.0,FINISHED
Crystal Palace FC,Manchester City FC,1.265720248222351,1.9350422620773315,1.265720248222351,1.9350422620773315,1.2657,1.935,False,False,0.0,3.0,FINISHED
Nottingham Forest FC,Tottenham Hotspur FC,2.83632493019104,1.2198927402496338,2.83632493019104,1.2198927402496338,2.8363,1.2199,False,False,3.0,0.0,FINISHED
West Ham United FC,Aston Villa FC,1.109268307685852,1.8870985507965088,1.109268307685852,1.8870985507965088,1.1093,1.8871,False,False,2.0,3.0,FINISHED
Arsenal FC,Wolverhampton Wanderers FC,3.485501527786255,0.29763561487197876,3.485501527786255,0.29763561487197876,3.4855,0.2976,False,False,2.0,1.0,FINISHED
Burnley FC,Fulham FC,0.7279582023620605,2.103135585784912,0.7279582023620605,2.103135585784912,0.728,2.1031,False,False,2.0,3.0,FINISHED
Liverpool FC,Brighton & Hove Albion FC,1.5837806463241577,0.7093846201896667,1.5837806463241577,0.7093846201896667,1.5838,0.7094,False,False,2.0,0.0,FINISHED
Chelsea FC,Everton FC,1.3644068241119385,1.1060882806777954,1.3644068241119385,1.1060882806777954,1.3644,1.1061,False,False,2.0,0.0,FINISHED
Wolverhampton Wanderers FC,Manchester United FC,0.19048021733760834,2.0300166606903076,0.19048021733760834,2.0300166606903076,0.1905,2.03,False,False,1.0,4.0,FINISHED
Fulham FC,Crystal Palace FC,1.2120661735534668,1.0791902542114258,1.2120661735534668,1.0791902542114258,1.2121,1.0792,False,False,1.0,2.0,FINISHED
Brighton & Hove Albion FC,West Ham United FC,1.813567876815796,0.72016441822052,1.813567876815796,0.72016441822052,1.8136,0.7202,False,False,1.0,1.0,FINISHED
Leeds United FC,Liverpool FC,1.094411849975586,1.125048279762268,1.094411849975586,1.125048279762268,1.0944,1.125,False,False,3.0,3.0,FINISHED
Tottenham Hotspur FC,Brentford FC,1.1061654090881348,0.941948413848877,1.1061654090881348,0.941948413848877,1.1062,0.9419,False,False,2.0,0.0,FINISHED
Newcastle United FC,Burnley FC,2.510657787322998,0.4362676739692688,2.510657787322998,0.4362676739692688,2.5107,0.4363,False,False,2.0,1.0,FINISHED
Manchester City FC,Sunderland AFC,1.8010878562927246,0.858267068862915,1.8010878562927246,0.858267068862915,1.8011,0.8583,False,False,3.0,0.0,FINISHED
Everton FC,Nottingham Forest FC,0.9653621315956116,1.208595871925354,0.9653621315956116,1.208595871925354,0.9654,1.2086,False,False,3.0,0.0,FINISHED
AFC Bournemouth,Chelsea FC,2.2482075691223145,0.6481825709342957,2.2482075691223145,0.6481825709342957,2.2482,0.6482,False,False,0.0,0.0,FINISHED
Aston Villa FC,Arsenal FC,0.7936661243438721,1.3935867547988892,0.7936661243438721,1.3935867547988892,0.7937,1.3936,False,False,2.0,1.0,FINISHED
Manchester United FC,West Ham United FC,2.6252269744873047,0.40350237488746643,2.6252269744873047,0.40350237488746643,2.6252,0.4035,False,False,1.0,1.0,FINISHED
